Time,I,Q
12-38-11.254,6858,12955
12-38-11.277,6877,12944
12-38-11.309,6831,12994
12-38-11.383,6867,12976
12-38-11.398,6927,12952
12-38-11.434,6956,12909
12-38-11.465,6911,12949
12-38-11.523,6995,12881
12-38-11.590,6969,12919
12-38-11.609,7002,12875
12-38-11.742,6939,12909
12-38-11.777,6887,12928
12-38-11.836,6921,12920
12-38-11.898,6905,12927
12-38-11.961,6900,12935
12-38-12.023,6899,12936
12-38-12.090,6911,12928
12-38-12.148,6920,12907
12-38-12.207,6876,12919
12-38-12.273,6843,12961
12-38-12.336,6848,12963
12-38-12.398,6860,12955
12-38-12.461,6853,12965
12-38-12.520,6851,12990
12-38-12.586,6741,13043
12-38-12.645,6761,13038
12-38-12.738,6806,13026
12-38-12.770,6811,13014
12-38-12.832,6800,13018
12-38-12.895,6826,12989
12-38-12.957,6853,12946
12-38-13.020,6923,12928
12-38-13.078,6906,12926
12-38-13.145,6960,12892
12-38-13.207,6987,12898
12-38-13.273,6918,12942
12-38-13.332,6943,12926
12-38-13.391,6863,12959
12-38-13.457,6900,12948
12-38-13.520,6914,12947
12-38-13.578,7068,12877
12-38-13.734,6957,12913
12-38-13.770,7020,12864
12-38-13.832,6952,12902
12-38-13.895,6894,12939
12-38-13.957,6910,12930
12-38-14.020,6910,12930
12-38-14.078,6958,12903
12-38-14.145,6951,12891
12-38-14.207,6922,12917
12-38-14.270,6932,12929
12-38-14.332,6996,12889
12-38-14.391,6969,12924
12-38-14.457,7000,12908
12-38-14.520,7009,12903
12-38-14.578,7004,12913
12-38-14.645,7010,12919
12-38-14.734,6985,12931
12-38-14.770,6989,12939
12-38-14.832,7031,12909
12-38-14.895,7048,12884
12-38-14.957,7078,12853
12-38-15.016,7072,12858
12-38-15.078,7061,12877
12-38-15.141,7000,12909
12-38-15.203,6905,12957
12-38-15.266,6894,12942
12-38-15.328,6906,12951
12-38-15.391,6926,12944
12-38-15.457,6933,12939
12-38-15.516,7013,12918
12-38-15.574,6978,12922
12-38-15.824,6844,12965
12-38-15.828,6866,12952
12-38-15.887,6865,12963
12-38-15.953,6894,12949
12-38-16.016,6935,12924
12-38-16.078,6961,12909
12-38-16.141,6952,12907
12-38-16.203,6892,12945
12-38-16.266,6925,12950
12-38-16.328,6881,12975
12-38-16.391,6858,12974
12-38-16.453,6841,12991
12-38-16.512,6900,12958
12-38-16.574,6833,12998
12-38-16.641,6816,13002
12-38-16.730,6892,12948
12-38-16.766,6948,12918
12-38-16.828,6989,12904
12-38-16.887,7023,12867
12-38-16.953,7022,12858
12-38-17.012,7014,12865
12-38-17.090,6959,12907
12-38-17.141,6905,12931
12-38-17.199,6924,12920
12-38-17.266,6999,12874
12-38-17.324,6947,12910
12-38-17.387,7013,12851
12-38-17.449,7023,12866
12-38-17.512,6963,12884
12-38-17.574,6933,12898
12-38-17.742,6923,12912
12-38-17.762,6899,12923
12-38-17.824,6899,12932
12-38-17.887,6901,12932
12-38-17.949,6905,12929
12-38-18.008,6916,12909
12-38-18.070,6924,12913
12-38-18.137,6913,12931
12-38-18.195,6910,12947
12-38-18.262,6869,12957
12-38-18.320,6777,13002
12-38-18.383,6785,13033
12-38-18.480,6863,12991
12-38-18.512,6883,12974
12-38-18.570,6894,12948
12-38-18.637,6888,12953
12-38-18.742,6911,12939
12-38-18.762,6961,12897
12-38-18.820,6997,12878
12-38-18.879,6981,12888
12-38-18.945,6977,12891
12-38-19.008,6976,12890
12-38-19.066,7012,12878
12-38-19.133,6977,12894
12-38-19.191,6976,12912
12-38-19.258,6988,12921
12-38-19.316,6893,12954
12-38-19.379,6884,12945
12-38-19.445,6955,12910
12-38-19.508,6971,12916
12-38-19.566,6923,12926
12-38-19.578,6918,12924
12-38-19.738,6936,12917
12-38-19.801,6927,12915
12-38-19.820,6910,12931
12-38-19.883,6906,12938
12-38-19.945,6915,12927
12-38-20.008,6912,12924
12-38-20.066,6900,12935
12-38-20.133,6895,12951
12-38-20.191,6904,12953
12-38-20.258,6878,12954
12-38-20.320,6853,12964
12-38-20.379,6882,12977
12-38-20.445,6886,12977
12-38-20.504,6862,12976
12-38-20.566,6906,12948
12-38-20.633,6866,12957
12-38-20.738,6868,12969
12-38-20.758,6962,12908
12-38-20.816,7003,12883
12-38-20.879,7020,12867
12-38-20.945,7026,12862
12-38-21.008,7042,12848
12-38-21.066,7077,12837
12-38-21.133,6965,12894
12-38-21.191,6971,12906
12-38-21.258,6893,12932
12-38-21.320,6912,12919
12-38-21.379,6890,12913
12-38-21.445,6988,12851
12-38-21.504,7028,12872
12-38-21.566,6980,12878
12-38-21.574,6951,12890
12-38-21.734,6914,12894
12-38-21.754,6916,12893
12-38-21.816,6900,12904
12-38-21.879,6908,12910
12-38-21.945,6910,12913
12-38-22.004,6914,12912
12-38-22.066,6923,12903
12-38-22.129,6926,12915
12-38-22.191,6909,12935
12-38-22.258,6898,12931
12-38-22.316,6909,12944
12-38-22.375,6822,12987
12-38-22.441,6775,13010
12-38-22.504,6799,13026
12-38-22.660,6820,13018
12-38-22.734,6804,12992
12-38-22.754,6876,12954
12-38-22.816,6916,12883
12-38-22.875,6933,12868
12-38-22.941,6915,12880
12-38-23.000,6900,12893
12-38-23.063,6904,12895
12-38-23.129,6912,12909
12-38-23.191,6895,12954
12-38-23.254,6945,12933
12-38-23.313,6960,12941
12-38-23.375,6914,12948
12-38-23.441,6944,12928
12-38-23.504,6937,12898
12-38-23.566,6930,12913
12-38-23.570,6918,12908
12-38-23.734,6878,12926
12-38-23.754,6886,12923
12-38-23.816,6866,12933
12-38-23.875,6865,12930
12-38-24.031,6871,12924
12-38-24.063,6916,12914
12-38-24.125,6953,12916
12-38-24.184,6963,12928
12-38-24.246,6915,12943
12-38-24.309,6894,12975
12-38-24.371,6846,12999
12-38-24.438,6861,12980
12-38-24.496,6854,12995
12-38-24.559,6922,12950
12-38-24.625,6957,12916
12-38-24.730,6942,12916
12-38-24.746,6955,12916
12-38-24.813,6968,12907
12-38-24.875,6983,12885
12-38-24.941,6987,12889
12-38-25.000,6984,12891
12-38-25.063,7009,12872
12-38-25.125,7021,12894
12-38-25.188,6972,12906
12-38-25.246,6982,12903
12-38-25.313,6920,12949
12-38-25.375,6933,12901
12-38-25.438,6945,12858
12-38-25.500,6954,12882
12-38-25.559,6943,12876
12-38-25.566,6946,12886
12-38-27.223,6942,12886
12-38-27.238,6879,12918
12-38-27.273,6960,12886
12-38-27.363,6920,12952
12-38-27.371,6942,12932
12-38-27.391,6954,12933
12-38-27.426,6933,12898
12-38-27.457,7086,12824
12-38-27.504,6988,12874
12-38-27.566,6938,12876
12-38-27.723,6839,12943
12-38-27.758,6866,12930
12-38-27.816,6838,12949
12-38-27.863,6837,12949
12-38-27.945,6851,12941
12-38-28.008,6862,12930
12-38-28.066,6888,12919
12-38-28.117,6903,12906
12-38-28.176,6928,12912
12-38-28.258,6894,12919
12-38-28.320,6873,12959
12-38-28.379,6832,12991
12-38-28.441,6836,12998
12-38-28.504,6878,12975
12-38-28.566,6934,12940
12-38-28.629,6919,12954
12-38-28.723,6916,12947
12-38-28.738,6964,12928
12-38-28.926,7001,12891
12-38-28.941,6994,12888
12-38-29.004,6991,12888
12-38-29.063,6979,12900
12-38-29.129,6969,12925
12-38-29.188,6893,12949
12-38-29.254,6848,12989
12-38-29.316,6853,12968
12-38-29.375,6894,12922
12-38-29.426,7059,12875
12-38-29.488,6910,12946
12-38-29.566,6937,12937
12-38-29.723,6858,12947
12-38-29.738,6858,12933
12-38-29.801,6843,12960
12-38-29.863,6829,12971
12-38-29.930,6844,12971
12-38-29.988,6842,12965
12-38-30.051,6865,12943
12-38-30.113,6886,12930
12-38-30.176,6860,12937
12-38-30.238,6828,12964
12-38-30.305,6834,12958
12-38-30.363,6814,12957
12-38-30.426,6840,12976
12-38-30.488,6842,12992
12-38-30.551,6849,13003
12-38-30.617,6850,13006
12-38-30.715,6834,13005
12-38-30.738,6882,12972
12-38-30.805,6939,12934
12-38-30.867,6971,12919
12-38-30.934,6975,12906
12-38-30.992,6985,12897
12-38-31.055,6971,12903
12-38-31.121,6930,12933
12-38-31.180,6864,12997
12-38-31.242,6805,13004
12-38-31.305,6899,12919
12-38-31.367,6917,12912
12-38-31.430,6875,12922
12-38-31.492,6947,12892
12-38-31.555,6926,12908
12-38-31.563,6898,12918
12-38-31.711,6844,12922
12-38-31.742,6820,12975
12-38-31.805,6811,12973
12-38-31.863,6858,12945
12-38-31.930,6865,12931
12-38-31.992,6885,12927
12-38-32.055,6912,12917
12-38-32.117,6945,12897
12-38-32.180,6938,12917
12-38-32.238,6891,12936
12-38-32.305,6884,12977
12-38-32.367,6876,12983
12-38-32.430,6899,12982
12-38-32.492,6941,12954
12-38-32.551,6965,12923
12-38-32.617,6928,12950
12-38-32.711,6900,12959
12-38-32.738,6939,12921
12-38-32.805,6965,12909
12-38-32.867,6994,12884
12-38-32.934,6996,12885
12-38-32.992,6990,12884
12-38-33.055,6992,12888
12-38-33.117,6830,12951
12-38-33.180,6818,12988
12-38-33.238,6913,12959
12-38-33.305,6948,12951
12-38-33.367,6936,12899
12-38-33.445,7026,12818
12-38-33.492,6983,12883
12-38-33.551,6942,12895
12-38-33.563,6877,12927
12-38-33.711,6886,12918
12-38-33.742,6872,12927
12-38-33.805,6881,12926
12-38-33.863,6879,12934
12-38-33.930,6867,12944
12-38-33.992,6870,12935
12-38-34.051,6891,12915
12-38-34.117,6893,12920
12-38-34.176,6866,12941
12-38-34.238,6873,12957
12-38-34.305,6832,12981
12-38-34.363,6881,12938
12-38-34.426,6789,12988
12-38-34.488,6868,12985
12-38-34.551,6917,12937
12-38-34.617,6861,12950
12-38-34.707,6849,12967
12-38-34.738,6860,12962
12-38-34.805,6919,12926
12-38-34.863,6953,12904
12-38-34.930,6965,12897
12-38-34.988,6978,12890
12-38-35.051,6977,12892
12-38-35.113,6954,12905
12-38-35.176,6929,12929
12-38-35.238,6888,12947
12-38-35.301,6850,12978
12-38-35.363,6867,12959
12-38-35.426,6895,12937
12-38-35.488,6948,12910
12-38-35.551,6898,12936
12-38-35.707,6869,12926
12-38-35.734,6855,12932
12-38-35.801,6834,12945
12-38-35.863,6837,12960
12-38-35.926,6850,12953
12-38-35.988,6842,12952
12-38-36.047,6841,12951
12-38-36.113,6847,12949
12-38-36.176,6849,12961
12-38-36.234,6847,12967
12-38-36.301,6821,12986
12-38-36.363,6813,12994
12-38-36.426,6780,13023
12-38-36.488,6783,13033
12-38-36.551,6820,13015
12-38-36.617,6853,13000
12-38-36.707,6849,12981
12-38-36.738,6835,13004
12-38-36.801,6842,12991
12-38-36.863,6856,12965
12-38-36.926,6875,12953
12-38-36.984,6885,12944
12-38-37.047,6896,12936
12-38-37.113,6910,12938
12-38-37.172,6860,12966
12-38-37.234,6904,12961
12-38-37.301,6880,12965
12-38-37.359,6840,12997
12-38-37.426,6834,12974
12-38-37.488,6879,12960
12-38-37.551,6897,12933
12-38-37.703,6872,12940
12-38-37.734,6808,12964
12-38-37.801,6805,12968
12-38-37.859,6776,12977
12-38-37.926,6794,12972
12-38-37.988,6812,12961
12-38-38.047,6822,12958
12-38-38.113,6850,12949
12-38-38.172,6905,12917
12-38-38.234,6897,12925
12-38-38.297,6846,12943
12-38-38.359,6840,12968
12-38-38.426,6802,13006
12-38-38.488,6818,12991
12-38-38.547,6778,13001
12-38-38.609,6829,13021
12-38-38.703,6819,12981
12-38-38.734,6762,13006
12-38-38.797,6802,12995
12-38-38.883,6816,12972
12-38-38.922,6841,12937
12-38-38.984,6875,12919
12-38-39.047,6924,12897
12-38-39.109,6965,12886
12-38-39.172,6933,12930
12-38-39.234,6921,12933
12-38-39.297,6958,12917
12-38-39.359,6865,12963
12-38-39.426,6896,12933
12-38-39.473,6940,12898
12-38-39.551,6907,12928
12-38-39.734,6900,12906
12-38-39.785,6867,12930
12-38-39.859,6851,12934
12-38-39.922,6825,12941
12-38-39.984,6836,12938
12-38-40.047,6850,12930
12-38-40.109,6871,12931
12-38-40.168,6895,12921
12-38-40.230,6858,12925
12-38-40.367,6848,12959
12-38-40.422,6860,12953
12-38-40.484,6845,12991
12-38-40.543,6786,13019
12-38-40.609,6863,12966
12-38-40.703,6840,12946
12-38-40.730,6797,12997
12-38-40.797,6846,12972
12-38-40.855,6904,12938
12-38-40.922,6892,12926
12-38-40.984,6915,12900
12-38-41.047,6953,12883
12-38-41.109,6964,12874
12-38-41.172,6993,12893
12-38-41.219,6949,12905
12-38-41.281,6955,12924
12-38-41.344,6915,12935
12-38-41.402,6839,12964
12-38-41.469,6967,12899
12-38-41.547,7033,12849
12-38-41.738,6999,12865
12-38-43.195,6982,12874
12-38-43.227,6911,12903
12-38-43.242,6895,12939
12-38-43.336,6809,12992
12-38-43.352,6827,12998
12-38-43.383,6909,12927
12-38-43.414,6823,12969
12-38-43.477,6842,12959
12-38-43.539,6833,12978
12-38-43.551,6860,12949
12-38-43.695,6874,12930
12-38-43.727,6861,12928
12-38-43.777,6881,12925
12-38-43.852,6871,12939
12-38-43.914,6844,12949
12-38-43.977,6854,12941
12-38-44.039,6864,12929
12-38-44.102,6857,12929
12-38-44.164,6844,12935
12-38-44.227,6813,12972
12-38-44.289,6801,12985
12-38-44.340,6765,12984
12-38-44.414,6795,12994
12-38-44.480,6806,12988
12-38-44.523,6855,12959
12-38-44.590,6882,12949
12-38-44.699,6934,12913
12-38-44.711,6913,12929
12-38-44.777,6925,12916
12-38-44.840,6961,12902
12-38-44.902,6954,12887
12-38-44.965,6942,12898
12-38-45.027,6969,12888
12-38-45.090,6977,12877
12-38-45.152,6984,12856
12-38-45.211,7005,12883
12-38-45.277,6927,12912
12-38-45.336,6941,12931
12-38-45.398,6804,12999
12-38-45.465,6830,12956
12-38-45.527,6929,12925
12-38-45.535,6943,12879
12-38-45.719,6897,12928
12-38-45.727,6868,12933
12-38-45.777,6887,12919
12-38-45.840,6880,12925
12-38-45.898,6863,12944
12-38-45.961,6858,12947
12-38-46.023,6873,12936
12-38-46.090,6864,12939
12-38-46.152,6862,12938
12-38-46.211,6863,12940
12-38-46.277,6871,12947
12-38-46.336,6835,12962
12-38-46.398,6849,12957
12-38-46.465,6802,12979
12-38-46.527,6837,12961
12-38-46.590,6828,12979
12-38-46.684,6853,12956
12-38-46.711,6888,12946
12-38-46.777,6846,12965
12-38-46.840,6850,12952
12-38-46.898,6892,12937
12-38-46.961,6908,12914
12-38-47.023,6913,12908
12-38-47.184,6946,12901
12-38-47.211,6984,12878
12-38-47.277,6959,12925
12-38-47.336,6907,12933
12-38-47.398,6919,12959
12-38-47.465,6851,12971
12-38-47.527,6880,12930
12-38-47.531,6907,12932
12-38-47.680,6941,12902
12-38-47.711,6927,12927
12-38-47.777,6879,12933
12-38-47.840,6878,12935
12-38-47.898,6861,12939
12-38-47.965,6846,12968
12-38-48.027,6842,12967
12-38-48.090,6857,12958
12-38-48.152,6864,12956
12-38-48.211,6901,12933
12-38-48.273,6922,12935
12-38-48.336,6882,12939
12-38-48.398,6806,12995
12-38-48.461,6823,12993
12-38-48.520,6819,13014
12-38-48.586,6892,12952
12-38-48.711,6849,12972
12-38-48.773,6793,13003
12-38-48.836,6833,12961
12-38-48.895,6922,12915
12-38-48.961,6963,12892
12-38-49.023,6977,12889
12-38-49.086,6994,12880
12-38-49.148,6995,12878
12-38-49.207,7033,12860
12-38-49.273,6947,12901
12-38-49.336,6938,12914
12-38-49.395,6920,12958
12-38-49.457,6888,12928
12-38-49.520,6925,12907
12-38-49.527,6924,12902
12-38-49.691,6944,12926
12-38-49.707,6892,12933
12-38-49.773,6869,12943
12-38-49.832,6882,12921
12-38-49.895,6861,12934
12-38-49.957,6864,12943
12-38-50.016,6875,12943
12-38-50.078,6883,12935
12-38-50.145,6902,12925
12-38-50.203,6905,12933
12-38-50.270,6899,12944
12-38-50.328,6871,12968
12-38-50.391,6783,12994
12-38-50.457,6758,13036
12-38-50.520,6824,13008
12-38-50.578,6862,12987
12-38-50.688,6906,12971
12-38-50.703,6901,12948
12-38-50.770,6885,12962
12-38-50.832,6912,12932
12-38-50.891,6949,12903
12-38-50.957,6956,12900
12-38-51.016,6954,12899
12-38-51.078,6972,12894
12-38-51.273,6956,12903
12-38-51.297,6936,12913
12-38-51.328,6906,12944
12-38-51.391,6914,12939
12-38-51.457,6806,13000
12-38-51.516,6815,12971
12-38-51.688,6921,12947
12-38-51.703,6907,12935
12-38-51.766,6891,12927
12-38-51.828,6897,12924
12-38-51.887,6899,12913
12-38-51.953,6872,12928
12-38-52.016,6871,12942
12-38-52.074,6873,12943
12-38-52.141,6871,12946
12-38-52.203,6867,12957
12-38-52.266,6866,12960
12-38-52.328,6883,12957
12-38-52.387,6867,12966
12-38-52.453,6853,12996
12-38-52.516,6868,12981
12-38-52.574,6869,12965
12-38-52.703,6914,12952
12-38-52.766,6874,12952
12-38-52.824,6867,12970
12-38-52.887,6881,12955
12-38-52.953,6914,12932
12-38-53.012,6932,12914
12-38-53.074,6951,12900
12-38-53.137,6974,12885
12-38-53.211,6999,12878
12-38-53.277,7002,12871
12-38-53.336,6931,12937
12-38-53.398,6964,12920
12-38-53.461,6892,12964
12-38-53.523,6880,12968
12-38-53.680,6918,12926
12-38-53.695,6908,12963
12-38-53.773,6895,12964
12-38-53.836,6925,12945
12-38-53.887,6894,12949
12-38-53.961,6908,12938
12-38-54.023,6911,12928
12-38-54.086,6907,12932
12-38-54.148,6901,12938
12-38-54.207,6895,12945
12-38-54.273,6896,12941
12-38-54.336,6886,12943
12-38-54.398,6907,12940
12-38-54.461,6872,12949
12-38-54.523,6892,12896
12-38-54.586,6966,12929
12-38-54.680,6854,12978
12-38-54.707,6950,12939
12-38-54.773,6955,12928
12-38-54.832,6910,12934
12-38-54.895,6931,12933
12-38-54.957,6946,12908
12-38-55.020,6983,12883
12-38-55.078,6984,12880
12-38-55.145,6997,12870
12-38-55.207,7013,12863
12-38-55.383,7031,12848
12-38-55.395,6993,12887
12-38-55.457,6948,12923
12-38-55.520,6970,12918
12-38-55.527,6855,12990
12-38-55.703,6906,12937
12-38-55.770,6924,12913
12-38-55.832,6951,12934
12-38-55.895,6923,12932
12-38-55.957,6919,12921
12-38-56.020,6916,12918
12-38-56.078,6894,12925
12-38-56.145,6858,12952
12-38-56.207,6856,12965
12-38-56.270,6867,12954
12-38-56.328,6855,12958
12-38-56.391,6853,12966
12-38-56.457,6855,12973
12-38-56.520,6823,12982
12-38-56.578,6842,12962
12-38-56.676,6911,12932
12-38-56.707,6870,12962
12-38-56.770,6891,12958
12-38-56.816,6937,12906
12-38-56.895,6867,12943
12-38-56.957,6828,12963
12-38-57.020,6855,12967
12-38-57.078,6893,12934
12-38-57.145,6942,12893
12-38-57.203,6984,12868
12-38-57.266,7023,12849
12-38-57.328,7025,12845
12-38-57.391,7062,12858
12-38-57.457,6969,12909
12-38-57.520,6990,12890
12-38-59.172,6931,12893
12-38-59.188,6873,12911
12-38-59.219,6931,12901
12-38-59.313,6836,12940
12-38-59.324,6795,12998
12-38-59.344,6890,12959
12-38-59.375,6995,12883
12-38-59.441,6985,12904
12-38-59.516,6946,12914
12-38-59.527,6905,12969
12-38-59.676,6914,12949
12-38-59.691,6933,12915
12-38-59.754,6892,12929
12-38-59.816,6874,12950
12-38-59.879,6869,12945
12-38-59.941,6888,12924
12-39-0.000,6913,12908
12-39-0.063,6933,12899
12-39-0.129,6926,12903
12-39-0.191,6902,12920
12-39-0.254,6887,12931
12-39-0.313,6913,12937
12-39-0.387,6914,12938
12-39-0.453,6857,12967
12-39-0.512,6808,13010
12-39-0.574,6822,13006
12-39-0.695,6899,12975
12-39-0.703,6896,12976
12-39-0.766,6953,12937
12-39-0.813,6950,12925
12-39-0.871,6956,12927
12-39-0.938,6996,12899
12-39-1.000,6987,12910
12-39-1.074,6997,12900
12-39-1.137,7023,12888
12-39-1.184,7020,12887
12-39-1.266,7019,12887
12-39-1.313,7031,12869
12-39-1.371,7043,12919
12-39-1.449,6979,12922
12-39-1.512,6948,12980
12-39-1.668,6910,12972
12-39-1.695,6874,13000
12-39-1.762,6897,12967
12-39-1.824,6860,12988
12-39-1.883,6884,12967
12-39-1.949,6905,12953
12-39-2.008,6901,12941
12-39-2.063,6877,12946
12-39-2.137,6880,12939
12-39-2.195,6878,12947
12-39-2.258,6839,12981
12-39-2.320,6835,12991
12-39-2.379,6862,12982
12-39-2.445,6840,12980
12-39-2.508,6806,13008
12-39-2.566,6848,12978
12-39-2.664,6947,12945
12-39-2.695,6996,12894
12-39-2.758,7060,12851
12-39-2.816,7051,12859
12-39-2.879,7065,12853
12-39-2.945,7048,12858
12-39-3.008,7061,12840
12-39-3.066,7071,12836
12-39-3.129,7070,12838
12-39-3.191,7082,12823
12-39-3.258,7084,12828
12-39-3.320,7103,12821
12-39-3.379,7065,12870
12-39-3.445,7007,12889
12-39-3.508,6957,12901
12-39-3.516,6950,12913
12-39-3.664,6976,12880
12-39-3.691,6991,12900
12-39-3.762,6923,12932
12-39-3.820,6949,12896
12-39-3.879,6940,12883
12-39-3.945,6960,12885
12-39-4.008,6946,12881
12-39-4.070,6943,12884
12-39-4.137,6943,12887
12-39-4.180,6916,12907
12-39-4.262,6919,12916
12-39-4.320,6930,12919
12-39-4.383,6927,12920
12-39-4.445,6872,12928
12-39-4.504,6845,12982
12-39-4.566,6874,12968
12-39-4.664,6939,12936
12-39-4.691,6971,12930
12-39-4.758,7019,12891
12-39-4.816,7002,12881
12-39-4.879,6953,12920
12-39-4.941,6986,12893
12-39-5.004,7017,12865
12-39-5.066,7031,12863
12-39-5.129,7026,12866
12-39-5.191,7050,12855
12-39-5.254,7013,12875
12-39-5.316,6939,12925
12-39-5.375,6963,12912
12-39-5.441,6953,12882
12-39-5.504,6915,12926
12-39-5.656,7011,12938
12-39-5.688,6909,12931
12-39-5.754,6940,12911
12-39-5.816,6916,12921
12-39-5.879,6914,12927
12-39-5.941,6883,12918
12-39-6.004,6874,12939
12-39-6.063,6879,12944
12-39-6.129,6872,12950
12-39-6.191,6849,12962
12-39-6.254,6861,12960
12-39-6.313,6871,12958
12-39-6.375,6941,12933
12-39-6.441,6912,12964
12-39-6.500,6943,12948
12-39-6.563,6994,12943
12-39-6.656,7008,12918
12-39-6.688,6995,12903
12-39-6.754,6939,12952
12-39-6.816,6964,12944
12-39-6.875,6996,12896
12-39-6.938,7006,12891
12-39-7.000,7029,12871
12-39-7.059,7034,12872
12-39-7.125,6999,12900
12-39-7.184,6949,12927
12-39-7.246,6921,12925
12-39-7.309,6957,12895
12-39-7.371,6913,12928
12-39-7.438,6923,12926
12-39-7.496,6752,13057
12-39-7.508,6887,12996
12-39-7.656,6926,12931
12-39-7.684,6919,12929
12-39-7.746,6886,12929
12-39-7.809,6917,12915
12-39-7.871,6884,12928
12-39-7.934,6880,12932
12-39-7.996,6893,12932
12-39-8.055,6918,12917
12-39-8.121,6936,12901
12-39-8.184,6924,12896
12-39-8.246,6853,12934
12-39-8.309,6818,12983
12-39-8.371,6813,12985
12-39-8.434,6876,12966
12-39-8.496,6820,13008
12-39-8.559,6840,13006
12-39-8.652,6879,12974
12-39-8.684,6859,12977
12-39-8.742,6839,12992
12-39-8.809,6869,12984
12-39-8.887,6914,12957
12-39-8.934,6941,12935
12-39-8.992,6948,12921
12-39-9.055,6965,12911
12-39-9.121,6978,12910
12-39-9.180,6946,12945
12-39-9.242,6896,12960
12-39-9.305,6890,12974
12-39-9.367,6827,13007
12-39-9.434,6870,12978
12-39-9.492,6854,12978
12-39-9.504,6875,12953
12-39-9.664,6885,12948
12-39-9.680,6894,12955
12-39-9.738,6899,12951
12-39-9.805,6899,12950
12-39-9.863,6909,12935
12-39-9.930,6895,12937
12-39-9.992,6888,12940
12-39-10.051,6872,12949
12-39-10.117,6833,12985
12-39-10.180,6816,13019
12-39-10.242,6822,13026
12-39-10.305,6870,12994
12-39-10.367,6815,13013
12-39-10.430,6810,13033
12-39-10.492,6839,13019
12-39-10.551,6822,13020
12-39-10.648,6848,13014
12-39-10.676,6843,13014
12-39-10.738,6821,13023
12-39-10.805,6838,13012
12-39-10.863,6853,12986
12-39-10.930,6888,12970
12-39-10.992,6906,12950
12-39-11.051,6939,12931
12-39-11.113,6957,12911
12-39-11.176,6955,12943
12-39-11.238,6894,12972
12-39-11.301,6879,12990
12-39-11.359,6862,12976
12-39-11.426,6826,13000
12-39-11.484,6873,12981
12-39-11.492,6875,12984
12-39-11.719,6884,12977
12-39-11.727,6882,12977
12-39-11.754,6880,12966
12-39-11.797,6888,12962
12-39-11.859,6876,12966
12-39-11.922,6866,12971
12-39-11.984,6867,12964
12-39-12.043,6877,12959
12-39-12.109,6883,12953
12-39-12.168,6888,12947
12-39-12.230,6889,12941
12-39-12.309,6856,12949
12-39-12.371,6835,12980
12-39-12.434,6864,12960
12-39-12.496,6894,12958
12-39-12.559,6882,12970
12-39-12.652,6820,13016
12-39-12.684,6901,12960
12-39-12.730,6916,12962
12-39-12.793,6871,12977
12-39-12.871,6899,12967
12-39-12.934,6924,12927
12-39-12.992,6930,12932
12-39-13.055,6933,12926
12-39-13.105,6947,12911
12-39-13.184,6954,12908
12-39-13.242,6949,12921
12-39-13.309,6918,12952
12-39-13.367,6881,12977
12-39-13.434,6893,12964
12-39-13.496,6850,12993
12-39-13.504,6791,13027
12-39-15.141,6860,12974
12-39-15.152,6878,12965
12-39-15.168,6869,12923
12-39-15.199,6866,12947
12-39-15.281,6812,12989
12-39-15.297,6818,13008
12-39-15.328,6891,12955
12-39-15.359,6951,12937
12-39-15.422,6894,12976
12-39-15.480,6819,13021
12-39-15.492,6831,12993
12-39-15.668,6861,12972
12-39-15.730,6850,12961
12-39-15.793,6851,12954
12-39-15.855,6822,12957
12-39-15.914,6844,12946
12-39-15.977,6850,12931
12-39-16.039,6839,12939
12-39-16.105,6834,12948
12-39-16.164,6828,12966
12-39-16.223,6828,12978
12-39-16.289,6847,12985
12-39-16.367,6822,13000
12-39-16.430,6776,13018
12-39-16.488,6809,13040
12-39-16.551,6811,13020
12-39-16.645,6810,13026
12-39-16.676,6838,13014
12-39-16.738,6861,12979
12-39-16.801,6827,13002
12-39-16.863,6808,13013
12-39-16.930,6840,12983
12-39-16.988,6867,12957
12-39-17.063,6902,12938
12-39-17.113,6915,12934
12-39-17.176,6936,12925
12-39-17.238,6978,12901
12-39-17.301,6912,12945
12-39-17.363,6892,12955
12-39-17.426,6856,12998
12-39-17.488,6870,12981
12-39-17.648,6926,12895
12-39-17.660,6822,13036
12-39-17.723,6818,12992
12-39-17.789,6876,12952
12-39-17.852,6828,12948
12-39-17.910,6822,12976
12-39-17.977,6823,12958
12-39-18.035,6810,12970
12-39-18.113,6804,12985
12-39-18.176,6809,12992
12-39-18.234,6832,12985
12-39-18.301,6858,12969
12-39-18.359,6838,12998
12-39-18.535,6866,12968
12-39-18.547,6836,13002
12-39-18.641,6900,12962
12-39-18.672,6917,12942
12-39-18.734,6870,12965
12-39-18.797,6821,12998
12-39-18.855,6841,12974
12-39-18.922,6897,12940
12-39-18.984,6947,12908
12-39-19.047,6949,12908
12-39-19.113,6918,12932
12-39-19.176,6913,12919
12-39-19.234,6946,12907
12-39-19.301,6872,12946
12-39-19.344,6920,12931
12-39-19.406,6941,12898
12-39-19.488,6944,12912
12-39-19.492,6945,12893
12-39-19.660,6826,12964
12-39-19.723,6905,12916
12-39-19.785,6912,12906
12-39-19.848,6868,12919
12-39-19.910,6884,12911
12-39-19.977,6868,12923
12-39-20.035,6869,12935
12-39-20.098,6877,12941
12-39-20.160,6878,12944
12-39-20.223,6883,12933
12-39-20.285,6859,12958
12-39-20.348,6900,12944
12-39-20.406,6901,12964
12-39-20.473,6881,12970
12-39-20.535,6879,12981
