Time,I,Q
10-42-6.609,3082,14242
10-42-6.668,2969,14267
10-42-6.672,2884,14328
10-42-6.824,2902,14345
10-42-6.855,2929,14330
10-42-6.922,2970,14313
10-42-6.980,2992,14303
10-42-7.043,3001,14293
10-42-7.188,2998,14296
10-42-7.230,2973,14306
10-42-7.293,2958,14310
10-42-7.355,2978,14296
10-42-7.422,2984,14292
10-42-7.480,3007,14276
10-42-7.543,3024,14255
10-42-7.609,3038,14244
10-42-7.672,3076,14233
10-42-7.734,3096,14227
10-42-7.824,3114,14228
10-42-7.855,3123,14230
10-42-7.922,3112,14238
10-42-7.984,3101,14241
10-42-8.043,3108,14235
10-42-8.105,3119,14231
10-42-8.168,3130,14224
10-42-8.230,3137,14214
10-42-8.297,3150,14207
10-42-8.355,3151,14204
10-42-8.430,3126,14210
10-42-8.480,3106,14223
10-42-8.543,3049,14247
10-42-8.609,2989,14274
10-42-8.672,2965,14276
10-42-8.676,2975,14274
10-42-8.824,3008,14272
10-42-8.855,3026,14274
10-42-8.922,3041,14273
10-42-8.980,3053,14265
10-42-9.043,3060,14258
10-42-9.105,3057,14257
10-42-9.168,3052,14263
10-42-9.227,3059,14261
10-42-9.293,3054,14263
10-42-9.352,3048,14264
10-42-9.414,3040,14263
10-42-9.480,3030,14264
10-42-9.539,3022,14264
10-42-9.605,3011,14264
10-42-9.664,2991,14273
10-42-9.727,2992,14274
10-42-9.836,3021,14262
10-42-9.852,3070,14240
10-42-9.914,3101,14214
10-42-9.980,3151,14196
10-42-10.039,3173,14193
10-42-10.105,3170,14190
10-42-10.168,3158,14205
10-42-10.227,3157,14208
10-42-10.289,3134,14215
10-42-10.352,3117,14223
10-42-10.414,3115,14226
10-42-10.477,3118,14223
10-42-10.535,3122,14219
10-42-10.602,3119,14220
10-42-10.676,3092,14225
10-42-10.832,3061,14234
10-42-10.848,3068,14229
10-42-10.910,3079,14235
10-42-10.973,3062,14243
10-42-11.035,3054,14253
10-42-11.098,3073,14248
10-42-11.176,3087,14238
10-42-11.234,3086,14238
10-42-11.301,3084,14238
10-42-11.359,3080,14239
10-42-11.426,3059,14249
10-42-11.484,3048,14248
10-42-11.547,3040,14247
10-42-11.613,3035,14246
10-42-11.672,3037,14244
10-42-11.734,3041,14243
10-42-11.828,3041,14243
10-42-11.859,3055,14243
10-42-11.922,3080,14235
10-42-11.984,3112,14220
10-42-12.043,3128,14207
10-42-12.109,3140,14206
10-42-12.168,3142,14208
10-42-12.230,3129,14217
10-42-12.297,3120,14221
10-42-12.359,3124,14215
10-42-12.422,3132,14216
10-42-12.484,3130,14215
10-42-12.637,3110,14219
10-42-12.672,3042,14233
10-42-12.832,3038,14242
10-42-12.859,3046,14237
10-42-12.922,3060,14229
10-42-12.984,3071,14231
10-42-13.031,3073,14239
10-42-13.113,3083,14234
10-42-13.172,3092,14232
10-42-13.230,3070,14243
10-42-13.297,3062,14252
10-42-13.359,3055,14252
10-42-13.422,3044,14256
10-42-13.480,3039,14252
10-42-13.543,3028,14251
10-42-13.609,3026,14254
10-42-13.672,3019,14259
10-42-13.730,3016,14260
10-42-13.828,3022,14250
10-42-13.996,3048,14248
10-42-14.047,3156,14198
10-42-14.109,3166,14194
10-42-14.172,3154,14204
10-42-14.230,3138,14219
10-42-14.297,3108,14235
10-42-14.359,3086,14244
10-42-14.422,3087,14240
10-42-14.484,3096,14237
10-42-14.543,3118,14227
10-42-14.609,3130,14222
10-42-14.668,3111,14222
10-42-14.672,3095,14224
10-42-14.824,3086,14222
10-42-14.855,3081,14228
10-42-14.922,3079,14225
10-42-14.984,3095,14219
10-42-15.043,3095,14221
10-42-15.105,3096,14226
10-42-15.168,3095,14227
10-42-15.230,3103,14226
10-42-15.375,3113,14226
10-42-15.414,3118,14222
10-42-15.480,3100,14227
10-42-15.539,3074,14233
10-42-15.605,3057,14244
10-42-15.664,3036,14251
10-42-15.727,3025,14254
10-42-15.824,3015,14258
10-42-15.855,3000,14266
10-42-15.914,3005,14266
10-42-15.980,3030,14261
10-42-16.039,3055,14250
10-42-16.105,3116,14228
10-42-16.168,3163,14201
10-42-16.227,3210,14185
10-42-16.289,3199,14174
10-42-16.352,3204,14183
10-42-16.414,3196,14185
10-42-16.480,3192,14196
10-42-16.539,3163,14210
10-42-16.609,3136,14224
10-42-16.664,3103,14234
10-42-16.672,3088,14234
10-42-16.852,3028,14246
10-42-16.910,3018,14247
10-42-16.977,3022,14249
10-42-17.039,3021,14250
10-42-17.102,3035,14245
10-42-17.164,3046,14242
10-42-17.223,3093,14226
10-42-17.289,3084,14234
10-42-17.352,3094,14230
10-42-17.410,3083,14231
10-42-17.477,3071,14236
10-42-17.539,3068,14236
10-42-17.602,3062,14231
10-42-17.664,3046,14235
10-42-17.727,3035,14241
10-42-17.820,3032,14245
10-42-17.852,3042,14242
10-42-17.910,3102,14225
10-42-17.977,3156,14208
10-42-18.035,3177,14201
10-42-18.102,3188,14197
10-42-18.160,3198,14195
10-42-18.223,3203,14190
10-42-18.289,3202,14190
10-42-18.352,3195,14191
10-42-18.410,3200,14188
10-42-18.477,3201,14189
10-42-18.535,3195,14193
10-42-18.602,3162,14200
10-42-18.664,3129,14209
10-42-18.672,3094,14223
10-42-20.324,3057,14233
10-42-20.340,3082,14229
10-42-20.355,3107,14217
10-42-20.465,3061,14232
10-42-20.480,3041,14240
10-42-20.496,3168,14190
10-42-20.512,3204,14190
10-42-20.543,3194,14199
10-42-20.609,3202,14193
10-42-20.668,3198,14197
10-42-20.711,3171,14208
10-42-20.824,3127,14219
10-42-20.852,3086,14229
10-42-20.910,3100,14216
10-42-20.977,3133,14212
10-42-21.039,3132,14218
10-42-21.105,3117,14222
10-42-21.164,3105,14226
10-42-21.223,3101,14226
10-42-21.289,3108,14226
10-42-21.352,3117,14220
10-42-21.414,3122,14221
10-42-21.477,3108,14229
10-42-21.539,3089,14236
10-42-21.605,3088,14232
10-42-21.668,3093,14222
10-42-21.727,3094,14219
10-42-21.824,3089,14215
10-42-21.855,3082,14218
10-42-21.902,3084,14222
10-42-21.969,3095,14222
10-42-22.043,3127,14212
10-42-22.090,3151,14199
10-42-22.152,3183,14189
10-42-22.215,3198,14187
10-42-22.293,3193,14191
10-42-22.355,3191,14193
10-42-22.414,3187,14197
10-42-22.480,3184,14200
10-42-22.539,3195,14198
10-42-22.602,3207,14195
10-42-22.664,3195,14193
10-42-22.824,3173,14199
10-42-22.852,3150,14215
10-42-22.914,3117,14220
10-42-22.980,3098,14222
10-42-23.039,3119,14214
10-42-23.105,3119,14220
10-42-23.168,3111,14225
10-42-23.227,3107,14225
10-42-23.289,3104,14228
10-42-23.352,3116,14225
10-42-23.410,3120,14219
10-42-23.543,3117,14221
10-42-23.602,3105,14228
10-42-23.664,3099,14226
10-42-23.723,3096,14218
10-42-23.816,3088,14216
10-42-23.848,3085,14216
10-42-23.910,3082,14221
10-42-23.977,3092,14223
10-42-24.039,3098,14221
10-42-24.102,3103,14222
10-42-24.160,3136,14214
10-42-24.223,3145,14207
10-42-24.285,3156,14202
10-42-24.348,3149,14199
10-42-24.406,3154,14198
10-42-24.473,3162,14194
10-42-24.535,3174,14189
10-42-24.602,3183,14189
10-42-24.660,3168,14194
10-42-24.664,3145,14199
10-42-24.816,3114,14210
10-42-24.848,3082,14220
10-42-24.910,3083,14221
10-42-24.973,3096,14212
10-42-25.035,3103,14222
10-42-25.098,3098,14227
10-42-25.160,3079,14234
10-42-25.223,3087,14232
10-42-25.285,3085,14233
10-42-25.344,3093,14234
10-42-25.406,3099,14232
10-42-25.473,3098,14232
10-42-25.535,3094,14236
10-42-25.598,3095,14231
10-42-25.660,3092,14226
10-42-25.719,3082,14222
10-42-25.813,3078,14221
10-42-25.844,3081,14221
10-42-25.902,3089,14218
10-42-25.969,3101,14212
10-42-26.031,3128,14210
10-42-26.098,3170,14201
10-42-26.273,3174,14195
10-42-26.277,3167,14196
10-42-26.297,3160,14198
10-42-26.340,3167,14197
10-42-26.398,3173,14191
10-42-26.480,3166,14199
10-42-26.523,3165,14201
10-42-26.594,3175,14195
10-42-26.652,3184,14195
10-42-26.824,3165,14203
10-42-26.840,3136,14207
10-42-26.902,3089,14216
10-42-26.965,3069,14234
10-42-27.027,3099,14228
10-42-27.090,3104,14230
10-42-27.152,3109,14234
10-42-27.215,3095,14238
10-42-27.277,3098,14236
10-42-27.340,3099,14234
10-42-27.398,3103,14234
10-42-27.480,3096,14237
10-42-27.539,3080,14241
10-42-27.602,3061,14247
10-42-27.664,3043,14249
10-42-27.727,3033,14250
10-42-27.820,3042,14244
10-42-27.852,3057,14236
10-42-27.910,3061,14237
10-42-27.977,3062,14235
10-42-28.039,3110,14214
10-42-28.090,3168,14194
10-42-28.164,3201,14181
10-42-28.211,3203,14181
10-42-28.273,3211,14180
10-42-28.336,3206,14177
10-42-28.398,3203,14179
10-42-28.465,3203,14180
10-42-28.523,3206,14179
10-42-28.590,3217,14178
10-42-28.664,3206,14189
10-42-28.836,3104,14215
10-42-28.910,3095,14217
10-42-28.977,3110,14215
10-42-29.035,3108,14217
10-42-29.102,3098,14221
10-42-29.160,3068,14241
10-42-29.223,3068,14233
10-42-29.289,3086,14228
10-42-29.348,3092,14228
10-42-29.406,3104,14224
10-42-29.473,3095,14227
10-42-29.535,3083,14228
10-42-29.598,3084,14225
10-42-29.656,3097,14218
10-42-29.719,3114,14206
10-42-29.813,3140,14196
10-42-29.844,3172,14189
10-42-29.906,3198,14185
10-42-29.969,3202,14186
10-42-30.031,3198,14188
10-42-30.098,3195,14197
10-42-30.156,3187,14197
10-42-30.215,3187,14198
10-42-30.281,3184,14196
10-42-30.344,3181,14200
10-42-30.406,3181,14201
10-42-30.469,3176,14206
10-42-30.531,3159,14210
10-42-30.594,3143,14215
10-42-30.656,3132,14213
10-42-30.660,3117,14211
10-42-30.816,3095,14218
10-42-30.844,3079,14217
10-42-30.906,3105,14217
10-42-30.969,3114,14229
10-42-31.031,3087,14240
10-42-31.098,3075,14251
10-42-31.156,3072,14259
10-42-31.219,3076,14256
10-42-31.281,3090,14248
10-42-31.344,3092,14239
10-42-31.406,3092,14235
10-42-31.469,3092,14226
10-42-31.531,3074,14226
10-42-31.617,3061,14228
10-42-31.656,3074,14222
10-42-31.719,3086,14218
10-42-31.816,3116,14217
10-42-31.844,3145,14205
10-42-31.902,3145,14213
10-42-31.969,3134,14223
10-42-32.031,3121,14225
10-42-32.098,3118,14234
10-42-32.160,3110,14238
10-42-32.219,3093,14247
10-42-32.285,3087,14252
10-42-32.344,3100,14251
10-42-32.406,3109,14244
10-42-32.469,3126,14238
10-42-32.531,3137,14227
10-42-32.594,3116,14219
10-42-32.656,3089,14218
10-42-32.660,3041,14236
10-42-32.844,3012,14254
10-42-32.906,3065,14242
10-42-32.969,3099,14241
10-42-33.031,3097,14252
10-42-33.098,3100,14248
10-42-33.160,3110,14246
10-42-33.219,3107,14244
10-42-33.285,3102,14246
10-42-33.344,3088,14252
10-42-33.406,3077,14257
10-42-33.469,3074,14254
10-42-33.527,3075,14249
10-42-33.594,3073,14242
10-42-33.656,3073,14234
10-42-33.719,3079,14227
10-42-33.813,3080,14230
10-42-33.844,3074,14233
10-42-33.906,3076,14231
10-42-33.969,3101,14226
10-42-34.031,3160,14201
10-42-34.094,3195,14183
10-42-34.156,3210,14183
10-42-34.219,3214,14181
10-42-34.281,3218,14177
10-42-34.457,3221,14183
10-42-34.469,3227,14184
10-42-34.531,3227,14183
10-42-34.594,3233,14180
10-42-34.656,3209,14184
10-42-36.309,3138,14205
10-42-36.324,3112,14214
10-42-36.328,3152,14204
10-42-36.340,3196,14193
10-42-36.355,3183,14197
10-42-36.465,3154,14204
10-42-36.480,3172,14180
10-42-36.496,3244,14151
10-42-36.527,3234,14171
10-42-36.590,3231,14179
10-42-36.652,3239,14174
10-42-36.656,3238,14166
10-42-36.809,3239,14164
10-42-36.840,3220,14165
10-42-36.898,3161,14184
10-42-36.965,3111,14204
10-42-37.027,3094,14213
10-42-37.184,3111,14210
10-42-37.215,3150,14198
10-42-37.277,3157,14205
10-42-37.340,3148,14211
10-42-37.402,3130,14225
10-42-37.465,3139,14221
10-42-37.527,3145,14217
10-42-37.594,3147,14214
10-42-37.656,3148,14208
10-42-37.719,3147,14209
10-42-37.813,3138,14198
10-42-37.844,3135,14194
10-42-37.906,3133,14194
10-42-37.969,3160,14179
10-42-38.031,3186,14174
10-42-38.098,3208,14172
10-42-38.160,3248,14164
10-42-38.219,3262,14162
10-42-38.281,3259,14162
10-42-38.344,3226,14167
10-42-38.402,3206,14172
10-42-38.469,3199,14175
10-42-38.531,3200,14174
10-42-38.598,3207,14170
10-42-38.656,3216,14172
10-42-38.660,3229,14171
10-42-38.816,3239,14169
10-42-38.848,3225,14182
10-42-38.891,3200,14186
10-42-38.973,3174,14185
10-42-39.031,3153,14190
10-42-39.098,3125,14207
10-42-39.145,3148,14203
10-42-39.219,3162,14209
10-42-39.270,3175,14206
10-42-39.332,3173,14208
10-42-39.391,3162,14205
10-42-39.457,3155,14208
10-42-39.520,3153,14207
10-42-39.598,3154,14205
10-42-39.656,3145,14206
10-42-39.719,3118,14214
10-42-39.813,3101,14221
10-42-39.844,3107,14215
10-42-39.906,3123,14210
10-42-39.969,3156,14191
10-42-40.031,3169,14175
10-42-40.094,3205,14162
10-42-40.156,3240,14151
10-42-40.215,3245,14153
10-42-40.281,3236,14161
10-42-40.344,3218,14162
10-42-40.402,3200,14175
10-42-40.469,3195,14181
10-42-40.527,3211,14181
10-42-40.594,3214,14179
10-42-40.656,3220,14177
10-42-40.809,3226,14178
10-42-40.840,3203,14186
10-42-40.898,3176,14191
10-42-40.965,3155,14196
10-42-41.023,3134,14203
10-42-41.090,3144,14200
10-42-41.148,3144,14208
10-42-41.211,3158,14215
10-42-41.273,3149,14220
10-42-41.336,3140,14224
10-42-41.398,3136,14226
10-42-41.465,3134,14227
10-42-41.527,3137,14223
10-42-41.590,3136,14222
10-42-41.652,3124,14224
10-42-41.711,3122,14224
10-42-41.809,3120,14223
10-42-41.840,3129,14218
10-42-41.898,3137,14204
10-42-41.965,3135,14197
10-42-42.023,3153,14193
10-42-42.090,3172,14184
10-42-42.152,3175,14178
10-42-42.215,3197,14170
10-42-42.277,3225,14161
10-42-42.340,3244,14159
10-42-42.398,3244,14158
10-42-42.465,3238,14152
10-42-42.621,3241,14157
10-42-42.656,3237,14160
10-42-42.809,3234,14168
10-42-42.840,3230,14172
10-42-42.902,3210,14179
10-42-42.965,3195,14180
10-42-43.027,3176,14185
10-42-43.090,3148,14196
10-42-43.152,3133,14199
10-42-43.215,3158,14202
10-42-43.281,3178,14208
10-42-43.340,3167,14219
10-42-43.398,3167,14218
10-42-43.465,3167,14211
10-42-43.527,3187,14204
10-42-43.594,3192,14197
10-42-43.652,3196,14197
10-42-43.715,3172,14206
10-42-43.809,3139,14215
10-42-43.840,3124,14210
10-42-43.898,3121,14207
10-42-43.961,3140,14205
10-42-44.023,3187,14180
10-42-44.086,3238,14167
10-42-44.148,3274,14149
10-42-44.207,3281,14148
10-42-44.273,3282,14148
10-42-44.336,3291,14141
10-42-44.398,3279,14143
10-42-44.461,3275,14142
10-42-44.520,3267,14144
10-42-44.586,3260,14149
10-42-44.648,3254,14152
10-42-44.652,3212,14174
10-42-44.816,3194,14188
10-42-44.832,3165,14195
10-42-44.895,3165,14193
10-42-44.961,3192,14193
10-42-45.023,3195,14198
10-42-45.086,3180,14210
10-42-45.145,3163,14221
10-42-45.207,3160,14215
10-42-45.273,3156,14210
10-42-45.336,3183,14201
10-42-45.398,3211,14199
10-42-45.461,3200,14201
10-42-45.523,3170,14206
10-42-45.586,3148,14207
10-42-45.648,3149,14197
10-42-45.711,3146,14186
10-42-45.805,3146,14184
10-42-45.832,3164,14177
10-42-45.895,3183,14171
10-42-45.961,3222,14162
10-42-46.020,3251,14157
10-42-46.086,3254,14154
10-42-46.145,3258,14159
10-42-46.207,3254,14157
10-42-46.273,3244,14153
10-42-46.332,3239,14154
10-42-46.395,3236,14159
10-42-46.461,3226,14174
10-42-46.523,3217,14182
10-42-46.602,3197,14203
10-42-46.648,3171,14210
10-42-46.805,3177,14197
10-42-46.836,3168,14192
10-42-46.895,3159,14186
10-42-46.961,3160,14189
10-42-47.023,3190,14199
10-42-47.090,3213,14191
10-42-47.148,3211,14199
10-42-47.207,3222,14195
10-42-47.273,3217,14200
10-42-47.336,3228,14190
10-42-47.395,3239,14180
10-42-47.461,3245,14178
10-42-47.520,3235,14177
10-42-47.586,3231,14176
10-42-47.648,3216,14167
10-42-47.707,3194,14164
10-42-47.816,3193,14160
10-42-47.832,3213,14156
10-42-47.895,3229,14145
10-42-47.969,3258,14146
10-42-48.016,3277,14149
10-42-48.078,3273,14154
10-42-48.145,3261,14161
10-42-48.207,3270,14152
10-42-48.273,3285,14146
10-42-48.332,3281,14138
10-42-48.395,3278,14142
10-42-48.461,3280,14141
10-42-48.520,3244,14157
10-42-48.586,3235,14169
10-42-48.645,3234,14164
10-42-48.648,3235,14155
10-42-48.801,3236,14155
10-42-48.832,3226,14173
10-42-48.891,3198,14188
10-42-48.957,3186,14195
10-42-49.020,3191,14203
10-42-49.086,3196,14201
10-42-49.145,3213,14197
10-42-49.207,3237,14185
10-42-49.273,3233,14182
10-42-49.332,3225,14188
10-42-49.395,3214,14192
10-42-49.457,3208,14186
10-42-49.520,3220,14169
10-42-49.586,3214,14158
10-42-49.648,3199,14155
10-42-49.711,3205,14153
10-42-49.805,3220,14148
10-42-49.836,3232,14154
10-42-49.898,3241,14158
10-42-49.961,3249,14162
10-42-50.023,3255,14162
10-42-50.086,3260,14156
10-42-50.148,3262,14142
10-42-50.207,3258,14144
10-42-50.273,3246,14149
10-42-50.336,3244,14144
10-42-50.395,3264,14144
10-42-50.461,3273,14146
10-42-50.520,3253,14159
10-42-50.586,3218,14175
10-42-50.645,3211,14175
10-42-50.809,3197,14177
10-42-52.305,3184,14176
10-42-52.309,3186,14190
10-42-52.320,3210,14204
10-42-52.336,3210,14196
10-42-52.445,3202,14182
10-42-52.449,3207,14167
10-42-52.461,3219,14162
10-42-52.477,3267,14152
10-42-52.492,3268,14147
10-42-52.523,3265,14152
10-42-52.586,3232,14167
10-42-52.648,3213,14175
10-42-52.652,3193,14180
10-42-52.805,3192,14171
10-42-52.836,3173,14174
10-42-52.898,3181,14177
10-42-52.961,3179,14191
10-42-53.023,3165,14205
10-42-53.086,3146,14208
10-42-53.145,3153,14205
10-42-53.207,3155,14205
10-42-53.273,3166,14202
10-42-53.336,3170,14196
10-42-53.398,3163,14198
10-42-53.461,3154,14202
10-42-53.523,3163,14199
10-42-53.586,3172,14189
10-42-53.648,3172,14182
10-42-53.711,3173,14175
10-42-53.805,3199,14159
10-42-53.836,3219,14150
10-42-53.898,3234,14150
10-42-53.965,3257,14146
10-42-54.023,3265,14145
10-42-54.070,3264,14149
10-42-54.137,3270,14147
10-42-54.199,3249,14159
10-42-54.262,3269,14154
10-42-54.324,3283,14149
10-42-54.383,3265,14154
10-42-54.449,3242,14160
10-42-54.512,3235,14167
10-42-54.574,3219,14175
10-42-54.652,3200,14182
10-42-54.656,3176,14184
10-42-54.809,3177,14181
10-42-54.824,3169,14178
10-42-54.887,3179,14177
10-42-54.953,3163,14190
10-42-55.012,3152,14202
10-42-55.070,3148,14202
10-42-55.137,3145,14210
10-42-55.199,3148,14207
10-42-55.262,3158,14200
10-42-55.324,3161,14201
10-42-55.387,3156,14201
10-42-55.449,3156,14201
10-42-55.512,3157,14198
10-42-55.570,3167,14190
10-42-55.637,3172,14180
10-42-55.695,3179,14176
10-42-55.809,3186,14170
10-42-55.824,3203,14162
10-42-55.887,3212,14156
10-42-55.949,3237,14152
10-42-56.012,3251,14150
10-42-56.070,3259,14149
10-42-56.266,3260,14148
10-42-56.328,3258,14144
10-42-56.387,3258,14145
10-42-56.449,3253,14151
10-42-56.512,3242,14162
10-42-56.574,3215,14174
10-42-56.637,3192,14181
10-42-56.641,3171,14185
10-42-56.809,3159,14189
10-42-56.824,3151,14190
10-42-56.887,3166,14189
10-42-56.953,3139,14206
10-42-57.012,3138,14224
10-42-57.070,3155,14220
10-42-57.137,3163,14211
10-42-57.195,3166,14205
10-42-57.262,3176,14202
10-42-57.320,3185,14197
10-42-57.383,3173,14198
10-42-57.449,3171,14196
10-42-57.508,3176,14182
10-42-57.566,3189,14177
10-42-57.633,3180,14173
10-42-57.695,3201,14168
10-42-57.805,3224,14156
10-42-57.820,3263,14148
10-42-57.883,3274,14138
10-42-57.949,3294,14137
10-42-58.012,3289,14139
10-42-58.070,3279,14142
10-42-58.137,3270,14136
10-42-58.199,3268,14140
10-42-58.266,3268,14140
10-42-58.324,3252,14148
10-42-58.387,3221,14167
10-42-58.449,3198,14180
10-42-58.512,3171,14191
10-42-58.570,3173,14190
10-42-58.648,3174,14190
10-42-58.656,3189,14187
10-42-58.805,3170,14201
10-42-58.879,3146,14207
10-42-58.895,3142,14210
10-42-58.945,3136,14210
10-42-59.008,3153,14208
10-42-59.070,3179,14203
10-42-59.133,3193,14200
10-42-59.195,3188,14198
10-42-59.258,3178,14193
10-42-59.320,3173,14187
10-42-59.383,3167,14180
10-42-59.461,3160,14181
10-42-59.520,3158,14183
10-42-59.566,3179,14176
10-42-59.633,3196,14167
10-42-59.695,3227,14161
10-42-59.805,3249,14156
10-42-59.820,3260,14151
10-42-59.879,3258,14144
10-42-59.945,3256,14149
10-43-0.008,3251,14149
10-43-0.070,3247,14153
10-43-0.133,3238,14160
10-43-0.195,3223,14172
10-43-0.262,3203,14184
10-43-0.320,3183,14188
10-43-0.383,3179,14188
10-43-0.449,3166,14189
10-43-0.512,3168,14183
10-43-0.574,3145,14188
10-43-0.637,3147,14189
10-43-0.809,3157,14202
10-43-0.824,3156,14207
10-43-0.887,3162,14203
10-43-0.953,3169,14200
10-43-1.016,3176,14195
10-43-1.078,3184,14193
10-43-1.141,3183,14193
10-43-1.203,3180,14195
10-43-1.266,3176,14191
10-43-1.328,3173,14184
10-43-1.391,3161,14185
10-43-1.453,3159,14183
10-43-1.512,3162,14181
10-43-1.574,3176,14173
10-43-1.641,3205,14162
10-43-1.703,3230,14154
10-43-1.801,3253,14148
10-43-1.832,3265,14145
10-43-1.891,3275,14143
10-43-1.957,3277,14139
10-43-2.020,3280,14141
10-43-2.078,3278,14140
10-43-2.129,3267,14139
10-43-2.191,3262,14149
10-43-2.258,3246,14158
10-43-2.320,3227,14165
10-43-2.379,3203,14173
10-43-2.441,3169,14189
10-43-2.520,3094,14219
10-43-2.578,3080,14222
10-43-2.645,3089,14220
10-43-2.805,3143,14208
10-43-2.820,3141,14215
10-43-2.879,3135,14218
10-43-2.945,3134,14218
10-43-3.008,3148,14211
10-43-3.066,3162,14209
10-43-3.129,3160,14211
10-43-3.191,3162,14212
10-43-3.258,3153,14214
10-43-3.316,3144,14216
10-43-3.379,3142,14211
10-43-3.441,3149,14202
10-43-3.504,3154,14190
10-43-3.566,3154,14184
10-43-3.633,3153,14188
10-43-3.695,3139,14193
10-43-3.809,3147,14186
10-43-3.824,3177,14171
10-43-3.887,3223,14159
10-43-3.949,3239,14154
10-43-4.012,3257,14151
10-43-4.074,3272,14141
10-43-4.141,3268,14139
10-43-4.203,3255,14141
10-43-4.270,3249,14145
10-43-4.332,3244,14153
10-43-4.379,3222,14164
10-43-4.441,3196,14176
10-43-4.504,3177,14187
10-43-4.566,3143,14202
10-43-4.633,3136,14199
10-43-4.809,3148,14197
10-43-4.820,3141,14206
10-43-4.883,3145,14210
10-43-4.949,3151,14205
10-43-5.012,3170,14194
10-43-5.074,3173,14195
10-43-5.137,3177,14198
10-43-5.199,3169,14200
10-43-5.266,3158,14203
10-43-5.328,3153,14202
10-43-5.391,3156,14195
10-43-5.441,3167,14187
10-43-5.504,3172,14180
10-43-5.566,3166,14177
10-43-5.629,3150,14184
10-43-5.703,3170,14180
10-43-5.797,3187,14165
10-43-5.816,3235,14149
10-43-5.879,3269,14147
10-43-5.957,3277,14146
10-43-6.016,3269,14147
10-43-6.063,3256,14150
10-43-6.129,3248,14150
10-43-6.203,3235,14155
10-43-6.270,3244,14152
10-43-6.328,3248,14153
10-43-6.391,3228,14163
10-43-6.457,3209,14166
10-43-6.516,3200,14178
10-43-6.563,3170,14182
10-43-6.641,3170,14177
10-43-6.648,3176,14178
10-43-8.285,3166,14199
10-43-8.301,3138,14222
10-43-8.316,3156,14215
10-43-8.328,3140,14214
10-43-8.441,3195,14172
10-43-8.457,3220,14158
10-43-8.469,3269,14150
10-43-8.484,3253,14156
10-43-8.500,3207,14169
10-43-8.563,3195,14174
10-43-8.641,3185,14176
10-43-8.648,3178,14167
10-43-8.797,3190,14173
10-43-8.828,3178,14192
10-43-8.891,3163,14202
10-43-8.953,3151,14212
10-43-9.016,3148,14211
10-43-9.074,3156,14210
10-43-9.141,3171,14203
10-43-9.203,3178,14196
10-43-9.266,3180,14192
10-43-9.328,3182,14192
10-43-9.391,3188,14184
10-43-9.453,3196,14173
10-43-9.512,3196,14165
10-43-9.574,3189,14166
10-43-9.637,3198,14161
10-43-9.699,3217,14157
10-43-9.793,3230,14150
10-43-9.824,3264,14143
10-43-9.887,3275,14138
10-43-9.953,3281,14133
10-43-10.016,3287,14133
10-43-10.074,3278,14134
10-43-10.137,3276,14137
10-43-10.199,3270,14139
10-43-10.266,3260,14145
10-43-10.324,3238,14155
10-43-10.387,3210,14164
10-43-10.449,3194,14164
10-43-10.512,3177,14175
10-43-10.570,3174,14180
10-43-10.633,3180,14183
10-43-10.641,3174,14190
10-43-10.793,3163,14199
10-43-10.824,3163,14202
10-43-10.883,3141,14206
10-43-10.949,3136,14205
10-43-11.008,3151,14204
10-43-11.070,3167,14196
10-43-11.133,3180,14192
10-43-11.195,3185,14189
10-43-11.258,3188,14186
10-43-11.320,3197,14176
10-43-11.379,3192,14167
10-43-11.441,3182,14167
10-43-11.504,3181,14168
10-43-11.566,3199,14162
10-43-11.633,3214,14157
10-43-11.691,3230,14150
10-43-11.801,3258,14131
10-43-11.816,3278,14136
10-43-11.879,3281,14134
10-43-11.945,3275,14140
10-43-12.004,3262,14146
10-43-12.063,3246,14155
10-43-12.129,3245,14161
10-43-12.191,3244,14160
10-43-12.254,3251,14155
10-43-12.316,3245,14155
10-43-12.375,3231,14157
10-43-12.441,3200,14169
10-43-12.500,3176,14180
10-43-12.563,3155,14186
10-43-12.625,3159,14189
10-43-12.633,3150,14202
10-43-12.797,3134,14218
10-43-12.813,3113,14234
10-43-12.875,3118,14224
10-43-12.938,3125,14216
10-43-13.000,3137,14214
10-43-13.059,3149,14208
10-43-13.137,3154,14210
10-43-13.199,3134,14219
10-43-13.266,3126,14220
10-43-13.324,3131,14214
10-43-13.383,3145,14207
10-43-13.449,3160,14193
10-43-13.512,3170,14177
10-43-13.570,3167,14172
10-43-13.637,3165,14175
10-43-13.695,3174,14172
10-43-13.793,3194,14168
10-43-13.824,3212,14162
10-43-13.883,3239,14154
10-43-13.949,3263,14150
10-43-14.008,3253,14149
10-43-14.070,3241,14153
10-43-14.133,3239,14139
10-43-14.195,3238,14151
10-43-14.258,3240,14148
10-43-14.320,3239,14149
10-43-14.383,3235,14159
10-43-14.445,3219,14172
10-43-14.508,3191,14188
10-43-14.566,3169,14195
10-43-14.633,3150,14195
10-43-14.785,3155,14191
10-43-14.816,3133,14208
10-43-14.879,3094,14232
10-43-14.945,3113,14228
10-43-15.004,3123,14222
10-43-15.063,3125,14222
10-43-15.129,3139,14217
10-43-15.191,3142,14219
10-43-15.352,3130,14228
10-43-15.375,3113,14228
10-43-15.441,3120,14224
10-43-15.504,3130,14214
10-43-15.566,3143,14199
10-43-15.629,3156,14188
10-43-15.691,3157,14180
